Play Name,First closest,Average distance,First distance,Cast Matching 1,Second closest,Cast Matching 2
Le Café Borgne,"Argélie, Reine de Thessalie",0.0,0,"[('timagene1', ('trotin2', 0)), ('phoenix1', ('monsieur-frac2', 0)), ('argelie1', ('monsieur-tressant2', 0)), ('clytie1', ('madame-lavade2', 0)), ('ismene1', ('monsieur-trepanillac2', 0))]",Coriolan,"(0, [('albin1', ('madame-lavade2', 0)), ('aufide1', ('trotin2', 0)), ('sabine1', ('monsieur-trepanillac2', 0)), ('virgile1', ('monsieur-frac2', 0)), ('coriolan1', ('monsieur-tressant2', 0))])"
Le Chanteur Italien,L'Ecole des Bourgeois,0.04267061814334087,1.0,"[('le-laquais1', ('le-laquais2', 1.0)), ('madame-abraham1', ('monsieur-de-saint-hygin2', 0)), ('monsieur-mathieu1', ('monsieur-delamarre2', 0)), ('benjamine1', ('monsieur-octavini2', 0)), ('marthon1', ('mademoiselle-de-saint-hygin2', 0))]",Les Papilllotes,"(1.0, [('le-laquais1', ('le-laquais2', 1.0)), ('un-domestique1', ('monsieur-delamarre2', 0)), ('ninon1', ('monsieur-de-saint-hygin2', 0)), ('saint-pol1', ('mademoiselle-de-saint-hygin2', 0)), ('germain1', ('monsieur-octavini2', 0))])"
Le Chapon au Gros Sel.,Les Bons,0.008475060420754124,2.0,"[('monsieur-dupont1', ('monsieur-dupont2', 1.0)), ('monsieur-despres1', ('monsieur-despres2', 1.0)), ('l-abbe1', ('claude2', 0)), ('delisle1', ('monsieur-guarini2', 0)), ('monsieur-degrantier1', ('madame-minot2', 0))]",La Fille de Molière,"(1.0, [('claude1', ('claude2', 1.0)), ('monsieur-guarini1', ('jeanne2', 0)), ('monsieur-despres1', ('etienne2', 0)), ('monsieur-dupont1', ('madelaine2', 0)), ('madame-minot1', ('laforet2', 0))])"
Le Chasseur et les Joueurs.,L'Egoïsme,0.0020297699594046007,1.0,"[('durand1', ('durand2', 1.0)), ('marton1', ('la-rentree2', 0)), ('clermon1', ('clerac2', 0)), ('philemon1', ('saint-romain2', 0))]",Le Petit Poucet,"(1.0, [('la-rentree1', ('la-rentree2', 1.0)), ('saint-romain1', ('beauvais2', 0)), ('clerac1', ('bourguignon2', 0)), ('durand1', ('guillaume2', 0))])"
Condamner sans Entendre. ou La Statue.,La Statue.,0.22893344814860384,6.0,"[('le-laquais1', ('le-laquais2', 1.0)), ('le-baron1', ('le-baron2', 1.0)), ('la-comtesse1', ('la-comtesse2', 1.0)), ('le-marquis1', ('le-marquis2', 1.0)), ('mademoiselle-de-richeviere1', ('mademoiselle-de-richeviere2', 1.0)), ('le-chevalier1', ('le-chevalier2', 1.0))]",Les Amours de Calotin,"(5.0, [('le-laquais1', ('le-laquais2', 1.0)), ('le-baron1', ('le-baron2', 1.0)), ('la-comtesse1', ('la-comtesse2', 1.0)), ('le-marquis1', ('le-marquis2', 1.0)), ('le-chevalier1', ('le-chevalier2', 1.0)), ('mademoiselle-de-richeviere1', ('le-portier2', 0))])"
Les Désespérés de l'Opéra,Contentement Passe Richesse,0.01632505505585184,1.811764705882353,"[('monsieur-pillier1', ('monsieur-million2', 0.9117647058823529)), ('le-garçon1', ('le-gascon2', 0.9)), ('monsieur-pointdutout1', ('dufoin2', 0)), ('monsieur-qu-importe1', ('lucette2', 0)), ('monsieur-sanglier1', ('colin2', 0))]",Le Pauvre Bougre et le Bon Génie,"(1.0, [('le-garçon1', ('le-garçon2', 1.0)), ('le-pauvre-bougre1', ('monsieur-pillier2', 0)), ('le-bon-genie1', ('monsieur-pointdutout2', 0)), ('tous1', ('monsieur-qu-importe2', 0))])"
Les Deux Amis,Le Pauvre Bougre et le Bon Génie,0.015087956698240862,1.0,"[('le-garçon1', ('le-garçon2', 1.0)), ('le-bon-genie1', ('la-corne2', 0)), ('le-pauvre-bougre1', ('rasignac2', 0))]",Hurlubrelu,"(1.0, [('le-garçon1', ('le-garçon2', 1.0)), ('germain1', ('rasignac2', 0)), ('hurlubrelu1', ('la-corne2', 0))])"
Les Deux Anglais,Les Aventures de Ninette,0.0067095173658096524,1.0,"[('henri1', ('henri2', 1.0)), ('la-maman1', ('wittham2', 0))]","L'Ecole du Piston, Comédie","(1.0, [('henri1', ('henri2', 1.0)), ('l-adjudant1', ('wittham2', 0))])"
Les Deux Chapeaux,Le Diamant,0.06069616469516761,1.849624060150376,"[('monsieur-de-brecourt1', ('monsieur-de-gercourt2', 0.9285714285714286)), ('madame-de-brecourt1', ('madame-de-gercourt2', 0.9210526315789473)), ('le-marquis1', ('monsieur-de-mirevault2', 0)), ('victoire1', ('ikaël2', 0))]",L'Ecole des Bourgeois,"(1.0, [('le-marquis1', ('le-marquis2', 1.0)), ('madame-abraham1', ('madame-de-brecourt2', 0)), ('marthon1', ('victoire2', 0)), ('benjamine1', ('monsieur-de-brecourt2', 0))])"
Le Diamant,Le Portrait,0.07156846785434492,2.0,"[('champagne1', ('champagne2', 1.0)), ('le-comte1', ('le-comte2', 1.0)), ('monsieur-de-gercourt1', ('la-france2', 0)), ('monsieur-de-mirevault1', ('comtois2', 0)), ('ikaël1', ('monsieur-bernard2', 0)), ('dumont1', ('la-presidente2', 0)), ('henriette1', ('le-baron2', 0)), ('madame-de-gercourt1', ('germain2', 0))]",La Bonne Mère,"(2.0, [('henriette1', ('henriette2', 1.0)), ('le-comte1', ('le-comte2', 1.0)), ('ikaël1', ('emilie2', 0)), ('monsieur-de-mirevault1', ('agathe2', 0)), ('monsieur-de-gercourt1', ('la-marquise2', 0)), ('dumont1', ('la-comtesse2', 0)), ('madame-de-gercourt1', ('celie2', 0)), ('champagne1', ('lucette2', 0))])"
L'Ecrivain des Charniers.,Le Mari Directeur ou Le Déménagement du Couvent,0.0072615834376560315,1.0,"[('nicolas1', ('nicolas2', 1.0)), ('l-abbesse1', ('monsieur-discret2', 0)), ('appoline1', ('mademoiselle-janneton2', 0)), ('petronille1', ('madame-de-l-aiguille2', 0)), ('gabriel1', ('monsieur-dubois-fils2', 0)), ('seraphin1', ('monsieur-dubois-pere2', 0))]",Le Réveil d'Epiménide à Paris.,"(1.0, [('nicolas1', ('nicolas2', 1.0)), ('josephine1', ('monsieur-dubois-fils2', 0)), ('d-harcourt1', ('monsieur-dubois-pere2', 0)), ('ariste1', ('monsieur-discret2', 0)), ('gorgi1', ('mademoiselle-janneton2', 0)), ('epimenide1', ('madame-de-l-aiguille2', 0))])"
L'Enragé,La Veste Brodée.,0.09933186738836265,2.0,"[('le-comte1', ('le-comte2', 1.0)), ('le-chevalier1', ('le-chevalier2', 1.0)), ('monsieur-hachis1', ('emilie2', 0)), ('madame-thomas1', ('la-marquise2', 0))]",Le Bon Mari,"(2.0, [('le-comte1', ('le-comte2', 1.0)), ('le-chevalier1', ('le-chevalier2', 1.0)), ('monsieur-hachis1', ('duval2', 0)), ('madame-thomas1', ('le-vicomte2', 0))])"
L'Etranger,"A Trompeur, Trompeur et Demi",0.002571041948579161,1.0,"[('lapierre1', ('lapierre2', 1.0)), ('monsieur-du-bouloir1', ('monsieur-dubreuil-pere2', 0)), ('le-chevalier1', ('monsieur-dubreuil-fils2', 0)), ('madame-de-rupert1', ('monsieur-trotberg2', 0))]",La Veuve Avare ou A Trompeur Trompeur et Demi,"(1.0, [('lapierre1', ('lapierre2', 1.0)), ('monsieur-dubreuil-pere1', ('monsieur-du-bouloir2', 0)), ('monsieur-trotberg1', ('madame-de-rupert2', 0)), ('monsieur-dubreuil-fils1', ('le-chevalier2', 0))])"
Le Faux Empoisonnement,L'Abbé de Coure-Dîner.,0.11363328822733425,2.9,"[('julie1', ('julie2', 1.0)), ('la-marquise1', ('la-marquise2', 1.0)), ('la-france1', ('lafrance2', 0.9)), ('dame-anne1', ('monsieur-marcelin2', 0)), ('monsieur-de-montfort1', ('lafleur2', 0)), ('l-abbe1', ('le-comte2', 0))]",Les Trois Spectacles Prologue,"(2.0, [('julie1', ('julie2', 1.0)), ('la-marquise1', ('la-marquise2', 1.0)), ('hortense1', ('le-comte2', 0)), ('le-commandeur1', ('monsieur-marcelin2', 0)), ('le-vicomte1', ('lafleur2', 0)), ('le-chevalier1', ('lafrance2', 0))])"
Les Faux Indifférents,Le Club des Dames ou Le Retour de Descartes,0.11502029769959404,2.0,"[('la-comtesse1', ('la-comtesse2', 1.0)), ('le-chevalier1', ('le-chevalier2', 1.0)), ('la-baronne1', ('henriette2', 0))]",Arlequin Misanthrope,"(2.0, [('la-comtesse1', ('la-comtesse2', 1.0)), ('le-chevalier1', ('le-chevalier2', 1.0)), ('arlequin1', ('henriette2', 0))])"
Les Fous,Il ne Faut Jurer de Rien,0.033979061320418766,2.0,"[('le-garçon1', ('le-garçon2', 1.0)), ('l-abbe1', ('l-abbe2', 1.0)), ('monsieur-dissonant1', ('van-buck2', 0)), ('madame-douairville1', ('cecile2', 0)), ('cabry1', ('un-garçon2', 0)), ('madame-douaireville1', ('un-domestique2', 0)), ('monsieur-desjarrets1', ('l-aubergiste2', 0))]",Le Pauvre Bougre et le Bon Génie,"(1.0, [('le-garçon1', ('le-garçon2', 1.0)), ('tous1', ('madame-douaireville2', 0)), ('le-bon-genie1', ('madame-douairville2', 0)), ('le-pauvre-bougre1', ('monsieur-dissonant2', 0))])"
L'Histoire.,L'Esprit des Moeurs au Dix-Huitième Siécle,0.13599458728010824,4.0,"[('le-baron1', ('le-baron2', 1.0)), ('le-vicomte1', ('le-vicomte2', 1.0)), ('la-marquise1', ('la-marquise2', 1.0)), ('l-abbe1', ('l-abbe2', 1.0)), ('la-comtesse1', ('kilacare2', 0)), ('le-commandeur1', ('l-exempt2', 0)), ('duval1', ('chanteurs-du-cantique2', 0))]",Les Trois Spectacles Prologue,"(3.0, [('le-vicomte1', ('le-vicomte2', 1.0)), ('le-commandeur1', ('le-commandeur2', 1.0)), ('la-marquise1', ('la-marquise2', 1.0)), ('julie1', ('la-comtesse2', 0)), ('le-chevalier1', ('l-abbe2', 0)), ('hortense1', ('duval2', 0)), ('celimene1', ('le-baron2', 0))])"
L'Important,Les Trois Spectacles Prologue,0.0725981055480379,1.0,"[('le-chevalier1', ('le-chevalier2', 1.0)), ('celimene1', ('d-auversac2', 0)), ('julie1', ('saint-gratien2', 0)), ('le-commandeur1', ('gervault2', 0)), ('hortense1', ('le-marechal2', 0)), ('la-marquise1', ('derincourt2', 0)), ('le-vicomte1', ('le-garçon2', 0))]",Le Pauvre Bougre et le Bon Génie,"(1.0, [('le-garçon1', ('le-garçon2', 1.0)), ('le-bon-genie1', ('derincourt2', 0)), ('tous1', ('gervault2', 0)), ('le-pauvre-bougre1', ('saint-gratien2', 0))])"
L'Auteur et l'Amateur,Le Manteau Ecarlate,0.0012240127937015624,0.9090909090909091,"[('monsieur-deloureville1', ('monsieur-de-florville2', 0.9090909090909091)), ('bery1', ('marton2', 0)), ('monsieur-pastoureau1', ('blaise_gerault2', 0))]",Elomire Hypocondre,"(0.9, [('bery1', ('bary2', 0.9)), ('monsieur-deloureville1', ('elomire2', 0)), ('monsieur-pastoureau1', ('tous2', 0))])"
Le Chanoine de Reims,Le Portier du Parnasse,0.018267929634641408,1.0,"[('l-abbe1', ('l-abbe2', 1.0)), ('terpsicore1', ('monsieur-festons2', 0)), ('thalie1', ('monsieur-colliger2', 0)), ('apollon1', ('dame-monique2', 0)), ('melpomene1', ('saint-pierre2', 0))]",Janot chez le Dégraisseur,"(1.0, [('l-abbe1', ('l-abbe2', 1.0)), ('perrette1', ('saint-pierre2', 0)), ('simon1', ('monsieur-festons2', 0)), ('janot1', ('dame-monique2', 0)), ('madame-simon1', ('monsieur-colliger2', 0))])"
Le Fripon Orgueilleux,La Pucelle d'Orléans,0.08389715832205684,3.0,"[('le-baron1', ('le-baron2', 1.0)), ('le-duc1', ('le-duc2', 1.0)), ('le-comte1', ('le-comte2', 1.0)), ('le-garde1', ('monsieur-bouffi2', 0)), ('l-ange1', ('madame-de-clersel2', 0)), ('la-pucelle1', ('le-brun2', 0))]",Le Faux Noble,"(3.0, [('le-baron1', ('le-baron2', 1.0)), ('le-duc1', ('le-duc2', 1.0)), ('le-comte1', ('le-comte2', 1.0)), ('le-brun1', ('le-maitre-d-hotel2', 0)), ('madame-de-clersel1', ('hortense2', 0)), ('monsieur-bouffi1', ('dimanche2', 0))])"
La Permission de Chasse,A Bon Chat Bon Rat,0.0012178619756427606,0.9,"[('monsieur-de-montire1', ('monsieur-debonniere2', 0.9)), ('madame-de-montire1', ('monsieur-devillerval2', 0)), ('mademoiselle-dupin1', ('monsieur-dugrepont2', 0)), ('le-chevalier1', ('saint-eloy2', 0))]",Les Artistes de Société,"(0.9, [('monsieur-debonniere1', ('monsieur-de-riviere2', 0.9)), ('monsieur-devillerval1', ('saint-fons2', 0)), ('monsieur-dugrepont1', ('nathalie2', 0)), ('saint-eloy1', ('tous-ensemble2', 0))])"
La Veste Brodée.,La Réconciliation Normande,0.13531799729364005,3.0,"[('la-marquise1', ('la-marquise2', 1.0)), ('le-comte1', ('le-comte2', 1.0)), ('le-chevalier1', ('le-chevalier2', 1.0)), ('emilie1', ('nerine2', 0))]",La Bonne Mère,"(3.0, [('la-marquise1', ('la-marquise2', 1.0)), ('le-comte1', ('le-comte2', 1.0)), ('emilie1', ('emilie2', 1.0)), ('le-chevalier1', ('madame-dufraigne2', 0))])"
Le Boiteux.,Le Fils Naturel,0.014697709259617242,2.0,"[('rosalie1', ('rosalie2', 1.0)), ('justine1', ('justine2', 1.0)), ('monsieur-raimond1', ('dorval_clairville2', 0)), ('madame-louvier1', ('sylvestre2', 0)), ('grand-pierre1', ('dorval2', 0)), ('de-l-aune1', ('lysimond2', 0)), ('mademoiselle-javotte1', ('andre2', 0))]",Jenneval ou Le Barnevelt Français,"(2.0, [('rosalie1', ('rosalie2', 1.0)), ('justine1', ('justine2', 1.0)), ('grand-pierre1', ('monsieur-dabelle2', 0)), ('mademoiselle-javotte1', ('orphise2', 0)), ('madame-louvier1', ('jenneval2', 0)), ('monsieur-raimond1', ('brigard2', 0)), ('de-l-aune1', ('monsieur-ducrone2', 0))])"
Le Bon Mari,L'Histoire.,0.15087956698240865,3.0,"[('duval1', ('duval2', 1.0)), ('la-comtesse1', ('la-comtesse2', 1.0)), ('le-vicomte1', ('le-vicomte2', 1.0)), ('le-baron1', ('le-comte2', 0)), ('la-marquise1', ('le-chevalier2', 0))]",Le Portrait,"(3.0, [('la-comtesse1', ('la-comtesse2', 1.0)), ('le-comte1', ('le-comte2', 1.0)), ('le-chevalier1', ('le-chevalier2', 1.0)), ('duval1', ('le-baron2', 0)), ('le-vicomte1', ('monsieur-bernard2', 0))])"
Le Sot Héritier,La Satire des Satires,0.007784006701462723,1.0,"[('la-france1', ('la-france2', 1.0)), ('le-marquis1', ('mademoiselle-de-precinat2', 0)), ('le-chevalier1', ('monsieur-de-precinat2', 0)), ('la-waltoline1', ('monsieur-berniquet2', 0)), ('emilie1', ('monsieur-d-alvin2', 0))]",L'Abbé de Coure-Dîner.,"(1.0, [('la-france1', ('la-france2', 1.0)), ('l-abbe1', ('monsieur-d-alvin2', 0)), ('champagne1', ('mademoiselle-de-precinat2', 0)), ('monsieur-de-montfort1', ('monsieur-berniquet2', 0)), ('dame-anne1', ('monsieur-de-precinat2', 0))])"
Les Epoux Malheureux,Une Séduction,0.025440573465776443,1.0,"[('dupre1', ('dupre2', 1.0)), ('le-marquis1', ('monsieur-vincent2', 0)), ('la-comtesse1', ('pauline2', 0)), ('gersaint1', ('un-archer2', 0)), ('ernest1', ('l-huissier2', 0)), ('laurence1', ('monsieur-de-saint-firmin2', 0)), ('madame-dupre1', ('deuxieme-archer2', 0)), ('sophie1', ('dumont2', 0))]",Le Prix d'un Moment,"(1.0, [('dumont1', ('dumont2', 1.0)), ('serre-fort1', ('un-archer2', 0)), ('louis1', ('monsieur-de-saint-firmin2', 0)), ('va-le-galop1', ('deuxieme-archer2', 0)), ('le-vieillard1', ('dupre2', 0))])"
Le Lièvre,Le Cri de la Nature,0.006359945872801083,1.0,"[('vincent1', ('vincent2', 1.0)), ('madame-mongei1', ('dame-jaqueline2', 0)), ('madame-gervais1', ('monsieur-dubut2', 0)), ('suzon1', ('gros-pierre2', 0))]",La Cacophonie,"(1.0, [('vincent1', ('vincent2', 1.0)), ('lucette1', ('dame-jaqueline2', 0)), ('claudine1', ('gros-pierre2', 0)), ('silvestre1', ('monsieur-dubut2', 0))])"
Le Maître de Ballets,Le Portrait,0.048891586404521216,2.0,"[('la-france1', ('la-france2', 1.0)), ('le-comte1', ('le-comte2', 1.0)), ('monsieur-du-pas1', ('monsieur-bernard2', 0))]",Le Faux Empoisonnement,"(1.9, [('le-comte1', ('le-comte2', 1.0)), ('lafrance1', ('la-france2', 0.9)), ('julie1', ('monsieur-du-pas2', 0))])"
Le Mari Absent,Une Exécution,0.01709004797638086,1.0,"[('gros-jean1', ('gros-jean2', 1.0)), ('l-employe1', ('catherine2', 0)), ('le-maire1', ('le-bailli2', 0))]","Nouveau Prologue, et Nouveaux Divertissements","(1.0, [('gros-jean1', ('gros-jean2', 1.0)), ('catherine1', ('thalie2', 0)), ('le-bailli1', ('monsieur-de-sottenville2', 0))])"
L'Officier du Gobelet,Guignol en Enfer,0.00999517984911601,1.0,"[('la-voix1', ('la-voix2', 1.0)), ('le-diable1', ('monsieur-de-plaveau2', 0)), ('une-voix1', ('monsieur-de-saint-brice2', 0)), ('l-apothicaire1', ('marianne2', 0)), ('guignol1', ('monsieur-du-parc2', 0))]",L'Appareilleuse,"(1.0, [('marianne1', ('marianne2', 1.0)), ('monsieur-du-parc1', ('monsieur-gripigni2', 0)), ('monsieur-de-saint-brice1', ('monsieur-coquinon2', 0)), ('la-voix1', ('la-jeunesse2', 0)), ('monsieur-de-plaveau1', ('monsieur-friponneau2', 0))])"
Le Pari,Le Pauvre Bougre et le Bon Génie,0.02128839944923201,1.0,"[('le-garçon1', ('le-garçon2', 1.0)), ('le-bon-genie1', ('monsieur-delamare2', 0)), ('tous1', ('monsieur-depressins2', 0)), ('le-pauvre-bougre1', ('monsieur-duval2', 0))]",Hurlubrelu,"(1.0, [('le-garçon1', ('le-garçon2', 1.0)), ('l-huissier1', ('monsieur-delalande2', 0)), ('hurlubrelu1', ('monsieur-delamare2', 0)), ('madame-germain1', ('madame-moka2', 0)), ('craquignac1', ('monsieur-depressins2', 0)), ('germain1', ('monsieur-duval2', 0))])"
Le Peintre en Cul-de-sac.,La Rapinière,0.0018573058452068243,0.9166666666666666,"[('monsieur-le-blanc1', ('monsieur-le-clerc2', 0.9166666666666666)), ('fernand1', ('monsieur-le-maire2', 0)), ('mascarille1', ('monsieur-le-gris2', 0)), ('dorante1', ('monsieur-raphaël2', 0))]",La Bibliothèque,"(0.9166666666666666, [('monsieur-le-maire1', ('monsieur-de-manne2', 0.9166666666666666)), ('monsieur-raphaël1', ('monsieur-ravenel2', 0)), ('monsieur-le-clerc1', ('le-rapporteur2', 0)), ('monsieur-le-gris1', ('monsieur-de-bachaumont2', 0))])"
Le Petit Maître par Philosophie,Une Séduction,0.16032107270266946,3.0,"[('la-comtesse1', ('la-comtesse2', 1.0)), ('le-marquis1', ('le-marquis2', 1.0)), ('dupre1', ('dupre2', 1.0)), ('laurence1', ('le-chevalier2', 0))]",Le Club des Dames ou Le Retour de Descartes,"(3.0, [('la-comtesse1', ('la-comtesse2', 1.0)), ('le-marquis1', ('le-marquis2', 1.0)), ('le-chevalier1', ('le-chevalier2', 1.0)), ('la-baronne1', ('dupre2', 0))])"
Le Petit Poucet,Les Fées ou Les Contes de ma Mère L'Oye.,0.04550913396481731,2.0,"[('l-ogre1', ('l-ogre2', 1.0)), ('pierrot1', ('pierrot2', 1.0)), ('la-fee1', ('la-brisee2', 0)), ('la-nourrice1', ('la-rentree2', 0)), ('octave1', ('guillaume2', 0)), ('la-nymphe1', ('la-mere-bonnette2', 0)), ('le-berger1', ('janette2', 0)), ('la-dame1', ('le-petit-poucet2', 0)), ('croquignolet1', ('le-petit-poucet_pierrot_javotte_janette2', 0)), ('le-vieillard1', ('javotte2', 0)), ('ismenie1', ('bourguignon2', 0)), ('le-grand-ogre1', ('petit-poucet2', 0)), ('arlequin1', ('beauvais2', 0))]","Attendez-Moi sous l'Orme, Comédie","(1.9375, [('pierrot1', ('pierrot2', 1.0)), ('janette1', ('nanette2', 0.9375)), ('guillaume1', ('pasquin2', 0)), ('l-ogre1', ('agathe2', 0)), ('petit-poucet1', ('lisette2', 0)), ('le-petit-poucet_pierrot_javotte_janette1', ('colin2', 0)), ('la-rentree1', ('dorante2', 0)), ('la-mere-bonnette1', ('nicaise2', 0)), ('le-petit-poucet1', ('le-choeur2', 0)), ('perrette1', ('le-village2', 0)), ('javotte1', ('atgathe2', 0))])"
Les Pleureurs d'Homère,Le Narcotique,0.0012490892057874466,0.9230769230769231,"[('madame-domas1', ('madame-ramas2', 0.9230769230769231)), ('philibert1', ('monsieur-desgrais2', 0)), ('marchu1', ('desgrais2', 0)), ('voix-d-homme1', ('duchesne2', 0)), ('barcelle1', ('delepine2', 0))]",L'Héritier de Village,"(0.9230769230769231, [('madame-ramas1', ('madame-damis2', 0.9230769230769231)), ('desgrais1', ('colin2', 0)), ('monsieur-duchesne1', ('claudine_blaise2', 0)), ('delepine_desgrais1', ('le-fiscal2', 0)), ('duchesne1', ('le-chevalier2', 0)), ('delepine1', ('colette2', 0)), ('monsieur-delepine1', ('griffet2', 0)), ('monsieur-desgrais1', ('claudine2', 0))])"
Le Portrait,Les Originaux ou Monsieur du Cap-Vert,0.22210608532993711,5.0,"[('la-presidente1', ('la-presidente2', 1.0)), ('la-comtesse1', ('la-comtesse2', 1.0)), ('champagne1', ('champagne2', 1.0)), ('le-comte1', ('le-comte2', 1.0)), ('le-chevalier1', ('le-chevalier2', 1.0)), ('le-baron1', ('le-page2', 0)), ('la-france1', ('monsieur-du-cap-vert2', 0)), ('l-abbe1', ('madame-rafle2', 0)), ('monsieur-bernard1', ('nuit-blanche2', 0)), ('germain1', ('monsieur-de-l-etrier2', 0)), ('monsieur-durbain1', ('une-turque2', 0)), ('comtois1', ('madame-du-cap-vert2', 0))]",Les Amours de Calotin,"(4.0, [('le-baron1', ('le-baron2', 1.0)), ('la-comtesse1', ('la-comtesse2', 1.0)), ('le-comte1', ('le-comte2', 1.0)), ('le-chevalier1', ('le-chevalier2', 1.0)), ('la-presidente1', ('beatrix2', 0)), ('monsieur-durbain1', ('boniface2', 0)), ('germain1', ('lisette2', 0)), ('l-abbe1', ('julie2', 0)), ('champagne1', ('gorgibus2', 0)), ('monsieur-bernard1', ('le-marquis2', 0)), ('comtois1', ('policarpe2', 0)), ('la-france1', ('tous-ensemble2', 0))])"
Le Poulet,Le Portrait,0.005838599772933887,1.0,"[('comtois1', ('comtois2', 1.0)), ('monsieur-bernard1', ('monsieur-d-orville2', 0)), ('l-abbe1', ('la-brie2', 0)), ('monsieur-durbain1', ('monsieur-fremont2', 0))]",Le Chevalier à la Mode,"(1.0, [('la-brie1', ('la-brie2', 1.0)), ('monsieur-d-orville1', ('lisette2', 0)), ('comtois1', ('le-cocher2', 0)), ('monsieur-fremont1', ('guillemin2', 0))])"
La Recommandation,Les Moeurs du Temps,0.047872472737403485,2.0,"[('monsieur-dumont1', ('monsieur-dumont2', 1.0)), ('la-comtesse1', ('la-comtesse2', 1.0)), ('le-grand1', ('finette2', 0)), ('monsieur-de-la-bruyere1', ('tous2', 0)), ('madame-de-la-bruyere1', ('dorante2', 0))]",Une Séduction,"(1.0, [('la-comtesse1', ('la-comtesse2', 1.0)), ('gersaint1', ('monsieur-de-la-bruyere2', 0)), ('sophie1', ('monsieur-dumont2', 0)), ('madame-dupre1', ('le-grand2', 0)), ('laurence1', ('madame-de-la-bruyere2', 0))])"
"Les Secondes Loges de l'Opéra, le Dimanche.",Le Bourgeois Gentilhomme,0.007513797129135822,1.8819444444444444,"[('monsieur-goursain1', ('monsieur-jourdain2', 0.9444444444444444)), ('madame-goursain1', ('madame-jourdain2', 0.9375)), ('madame-merigon1', ('les-deux-musiciens2', 0)), ('monsieur-renard1', ('autre-musicien2', 0)), ('monsieur-merigon1', ('musicens-poitevins2', 0)), ('monsieur-morandal1', ('le-maitre-de-musique2', 0))]",Le Centenaire de Molière,"(0.9444444444444444, [('monsieur-jourdain1', ('monsieur-goursain2', 0.9444444444444444)), ('sosie1', ('monsieur-renard2', 0)), ('momus1', ('monsieur-morandal2', 0)), ('thalie1', ('monsieur-merigon2', 0)), ('tartuffe1', ('madame-goursain2', 0)), ('lelie1', ('madame-merigon2', 0))])"
Le Seigneur Auteur,Une Séduction,0.018888137122237258,1.0,"[('dupre1', ('dupre2', 1.0)), ('gersaint1', ('monsieur-ronflant2', 0)), ('laurence1', ('le-duc2', 0)), ('sophie1', ('tous-trois-ensemble2', 0)), ('madame-dupre1', ('monsieur-decousu2', 0))]",La Pucelle d'Orléans,"(1.0, [('le-duc1', ('le-duc2', 1.0)), ('le-garde1', ('monsieur-decousu2', 0)), ('la-pucelle1', ('tous-trois-ensemble2', 0)), ('le-comte1', ('monsieur-ronflant2', 0)), ('l-ange1', ('dupre2', 0))])"
Sortie de la Comédie Française,L'Esprit des Moeurs au Dix-Huitième Siécle,0.1863988866659617,4.0,"[('le-marquis1', ('le-marquis2', 1.0)), ('le-vicomte1', ('le-vicomte2', 1.0)), ('le-comte1', ('le-comte2', 1.0)), ('le-chevalier1', ('le-chevalier2', 1.0)), ('le-duc1', ('l-exempt2', 0)), ('luxembourg1', ('ensemble2', 0)), ('tancrede1', ('la-verdure2', 0)), ('madame-de-mirville1', ('chanteurs-du-cantique2', 0)), ('madame-de-vermont1', ('kilacare2', 0)), ('le-coureur1', ('adeline2', 0))]",L'Ecole des Bourgeois,"(3.0, [('le-marquis1', ('le-marquis2', 1.0)), ('le-coureur1', ('le-coureur2', 1.0)), ('le-comte1', ('le-comte2', 1.0)), ('benjamine1', ('tancrede2', 0)), ('monsieur-mathieu1', ('le-vicomte2', 0)), ('marthon1', ('luxembourg2', 0)), ('madame-abraham1', ('madame-de-vermont2', 0)), ('le-laquais1', ('le-duc2', 0)), ('monsieur-pot-de-vin1', ('madame-de-mirville2', 0)), ('damis1', ('le-chevalier2', 0))])"
