,TD id,Raw Name,Title,Authors,Normalized Author,Normalized Second Author,wikidataId Author,Normalized Year,yearPrinted,dateWriting,datePremiered,Genre,Genre (bis),Type,in_TD,in_Dracor,in_BD,Empty text
2700,,rousseaup-mort-de-bucephale,La Mort de Bucéphale en un Acte en vers,Pierre Rousseau,Pierre Rousseau,,Q3386874,1748.0,1749.0,,,,,,,fre001259,,False
2701,,rousseau-devin-du-village,Le Devin du Village,Jean-Jacques Rousseau,Jean Jacques Rousseau,,Q6527,1752.0,1753.0,,1752-10-18,,,,,fre001260,,False
2702,,rousseau-engagement-temeraire,L'Engagement Téméraire,Jean-Jacques Rousseau,Jean Jacques Rousseau,,Q6527,1747.0,1747.0,,,,,,,fre001261,,False
2703,,rousseau-muses-galantes,Les Muses Galantes,Jean-Jacques Rousseau,Jean Jacques Rousseau,,Q6527,1743.0,1743.0,,,,,,,fre001262,,False
2704,,rousseau-narcisse,Narcisse,Jean-Jacques Rousseau,Jean Jacques Rousseau,,Q6527,1752.0,1752.0,,1752-12-18,Comedy,Comedy,,,fre001263,,False
2705,,rousseau-prisonniers-de-guerre,Les Prisonniers de Guerres,Jean-Jacques Rousseau,Jean Jacques Rousseau,,Q6527,1747.0,1752.0,,,Comedy,Comedy,,,fre001264,,False
2706,,roy-compliment-14-mars-1750,"Compliment Fait à la Clôture du Théâtre Italien, le Samedi 14 Mars 1750.",Pierre-Charles Roy,Pierre Charles Roy,,Q347289,1750.0,1750.0,,,,,,,fre001265,,False
2707,,roy-compliment-7-avril-1750,"Compliment pour l'Ouverture du Théâtre Italien, le 7 Avril 1750.",Pierre-Charles Roy,Pierre Charles Roy,,Q347289,1750.0,1750.0,,,,,,,fre001266,,False
2708,,sacy-agnes-sorel,Agnès Sorel,Claude-Louis-Michel De Sacy,Claude Louis Michel De Sacy,,Q1096895,1778.0,1778.0,,,,,,,fre001267,,False
2709,,sacy-amour-platonique,L'Amour Platonique,Claude-Louis-Michel De Sacy,Claude Louis Michel De Sacy,,Q1096895,1778.0,1778.0,,,,,,,fre001268,,False
2710,,sacy-bavard,Le Bavard,Claude-Louis-Michel De Sacy,Claude Louis Michel De Sacy,,Q1096895,1778.0,1778.0,,,,,,,fre001269,,False
2711,,sacy-benefice,Le Bénéfice ou Le Tour de Page,Claude-Louis-Michel De Sacy,Claude Louis Michel De Sacy,,Q1096895,1778.0,1778.0,,,,,,,fre001270,,False
2712,,sacy-bois-rose,Bois-Rosé,Claude-Louis-Michel De Sacy,Claude Louis Michel De Sacy,,Q1096895,1778.0,1778.0,,,,,,,fre001271,,False
2713,,sacy-contentement,Contentement Passe Richesse,Claude-Louis-Michel De Sacy,Claude Louis Michel De Sacy,,Q1096895,1778.0,1778.0,,,,,,,fre001272,,False
2714,,sacy-defense,La Défense,Claude-Louis-Michel De Sacy,Claude Louis Michel De Sacy,,Q1096895,1778.0,1778.0,,,,,,,fre001273,,False
2715,,sacy-denys,"Denys Ii, Tyran de Syracuse, Détrôné",Claude-Louis-Michel De Sacy,Claude Louis Michel De Sacy,,Q1096895,1778.0,1778.0,,,,,,,fre001274,,False
2716,,sacy-fat-de-province,Le Fat de Province,Claude-Louis-Michel De Sacy,Claude Louis Michel De Sacy,,Q1096895,1778.0,1778.0,,,,,,,fre001275,,False
2717,,sacy-fausse-paysanne,La Fausse Paysanne,Claude-Louis-Michel De Sacy,Claude Louis Michel De Sacy,,Q1096895,1778.0,1778.0,,,,,,,fre001276,,False
2718,,sacy-gascon-a-paris,Le Gascon à Paris,Claude-Louis-Michel De Sacy,Claude Louis Michel De Sacy,,Q1096895,1778.0,1778.0,,,,,,,fre001277,,False
2719,,sacy-gascon-joue,Le Gascon Joué,Claude-Louis-Michel De Sacy,Claude Louis Michel De Sacy,,Q1096895,1778.0,1778.0,,,,,,,fre001278,,False
2720,,sacy-harangue,La Harangue,Claude-Louis-Michel De Sacy,Claude Louis Michel De Sacy,,Q1096895,1778.0,1778.0,,,,,,,fre001279,,False
2721,,sacy-impromptu,L'In-Promptu,Claude-Louis-Michel De Sacy,Claude Louis Michel De Sacy,,Q1096895,1778.0,1778.0,,,,,,,fre001280,,False
2722,,sacy-lois,Les Lois,Claude-Louis-Michel De Sacy,Claude Louis Michel De Sacy,,Q1096895,1778.0,1778.0,,,,,,,fre001281,,False
2723,,sacy-medisance,La Médisance,Claude-Louis-Michel De Sacy,Claude Louis Michel De Sacy,,Q1096895,1778.0,1778.0,,,,,,,fre001282,,False
2724,,sacy-merlin-percepteur,"Merlin, Percepteur",Claude-Louis-Michel De Sacy,Claude Louis Michel De Sacy,,Q1096895,1778.0,1778.0,,,,,,,fre001284,,False
2725,,sacy-modestie,La Modestie,Claude-Louis-Michel De Sacy,Claude Louis Michel De Sacy,,Q1096895,1778.0,1778.0,,,,,,,fre001285,,False
2726,,sacy-morts-vivants,Les Morts Vivants,Claude-Louis-Michel De Sacy,Claude Louis Michel De Sacy,,Q1096895,1778.0,1778.0,,,,,,,fre001286,,False
2727,,sacy-mysterieux,Le Mystérieux,Claude-Louis-Michel De Sacy,Claude Louis Michel De Sacy,,Q1096895,1778.0,1778.0,,,,,,,fre001287,,False
2728,,sacy-noblesse,La Noblesse,Claude-Louis-Michel De Sacy,Claude Louis Michel De Sacy,,Q1096895,1778.0,1778.0,,,,,,,fre001288,,False
2729,,sacy-nouvellistes,Les Nouvellistes,Claude-Louis-Michel De Sacy,Claude Louis Michel De Sacy,,Q1096895,1778.0,1778.0,,,,,,,fre001289,,False
2730,,sacy-quine,La Quine,Claude-Louis-Michel De Sacy,Claude Louis Michel De Sacy,,Q1096895,1778.0,1778.0,,,,,,,fre001290,,False
2731,,sacy-repetition,La Répétition,Claude-Louis-Michel De Sacy,Claude Louis Michel De Sacy,,Q1096895,1778.0,1778.0,,,,,,,fre001291,,False
2732,,sacy-retour-distrait,Le Retour du Distrait,Claude-Louis-Michel De Sacy,Claude Louis Michel De Sacy,,Q1096895,1778.0,1778.0,,,,,,,fre001292,,False
2733,,sacy-rivalite,La Rivalité Inutile,Claude-Louis-Michel De Sacy,Claude Louis Michel De Sacy,,Q1096895,1778.0,1778.0,,,,,,,fre001293,,False
2734,,sacy-secretaire,Le Secrétaire,Claude-Louis-Michel De Sacy,Claude Louis Michel De Sacy,,Q1096895,1778.0,1778.0,,,,,,,fre001294,,False
